일시,기온(°C),풍향(deg),풍속(m/s),강수량(mm),습도(%)
2018-07-20 18:00,34.7,187.2,1.6,0,50.5
2018-07-20 19:00,33.5,165,0.9,0,54.8
2018-07-20 20:00,31.6,120.9,1,0,61.9
2018-07-20 21:00,31,0,0.3,0,63.6
2018-07-20 22:00,29.9,129.4,0.6,0,67.4
2018-07-20 23:00,29.4,0,0,0,71.9
2018-07-21 0:00,28.9,0,0.1,0,74.2
2018-07-21 1:00,28,0,0.1,0,78.9
2018-07-21 2:00,27.6,0,0.2,0,80.4
2018-07-21 3:00,27.1,0,0.2,0,83.5
2018-07-21 4:00,26.7,0,0.3,0,85.7
2018-07-21 5:00,26,0,0.2,0,87.3
2018-07-21 6:00,26.1,0,0.3,0,87.4
2018-07-21 7:00,27.3,303.9,0.5,0,81.7
2018-07-21 8:00,29,36.1,1.1,0,75.3
2018-07-21 9:00,30.8,342.8,0.7,0,69.6
2018-07-21 10:00,32.7,328.8,0.8,0,62.4
2018-07-21 11:00,33.3,73.1,1.5,0,58
2018-07-21 12:00,34,0.7,1.5,0,53.1
2018-07-21 13:00,35.5,10.9,1,0,53.9
2018-07-21 14:00,35.9,137.9,1,0,49.5
2018-07-21 15:00,36.2,337.3,1.9,0,48.3
2018-07-21 16:00,36.1,340.1,1.9,0,44
2018-07-21 17:00,36.3,346,1.9,0,43.9
2018-07-21 18:00,35.8,339.5,1.8,0,44.2
2018-07-21 19:00,34.3,336.9,2.7,0,52.1
2018-07-21 20:00,33.3,331.1,2.2,0,52.5
2018-07-21 21:00,32.7,43.6,1,0,51.7
2018-07-21 22:00,31.1,164.7,0.8,0,54
2018-07-21 23:00,30.6,181.4,0.6,0,59.2
2018-07-22 0:00,29.2,128.1,0.7,0,64.1
2018-07-22 1:00,28.8,117.8,1,0,62
2018-07-22 2:00,28.3,138.1,0.5,0,67.2
2018-07-22 3:00,27.4,134.9,0.6,0,73.4
2018-07-22 4:00,27.2,0,0,0,74
2018-07-22 5:00,26.7,122.3,0.6,0,76.3
2018-07-22 6:00,26.8,0,0.1,0,77.2
2018-07-22 7:00,28.5,49.6,0.6,0,71.9
2018-07-22 8:00,30.2,23.8,0.7,0,66.7
2018-07-22 9:00,31.5,335.9,1.2,0,65
2018-07-22 10:00,32.9,124.9,1,0,58.5
2018-07-22 11:00,35.3,206.6,1.1,0,56
2018-07-22 12:00,35.3,269.4,1.3,0,50.3
2018-07-22 13:00,36,190.7,1.6,0,48.8
2018-07-22 14:00,36.2,147.4,1.4,0,46.5
2018-07-22 15:00,36.7,129.3,1.4,0,47.1
2018-07-22 16:00,36.4,199.7,1.6,0,47.8
2018-07-22 17:00,35.5,196.6,2.4,0,46.6
2018-07-22 18:00,33.3,230.4,2.7,0,59.2
2018-07-22 19:00,32.3,181.1,1.3,0,62.3
2018-07-22 20:00,31.6,195,1.9,0,62.9
2018-07-22 21:00,30.9,189.9,0.8,0,64.5
2018-07-22 22:00,30.6,168.6,1.1,0,66.4
2018-07-22 23:00,29.6,204.4,0.5,0,70.4
2018-07-23 0:00,29.1,179.5,0.8,0,71.5
2018-07-23 1:00,28.6,148.6,0.6,0,72.8
2018-07-23 2:00,27.9,127.3,0.8,0,75.8
2018-07-23 3:00,27.7,127.3,0.6,0,72.3
2018-07-23 4:00,27.2,125.8,0.6,0,75.1
2018-07-23 5:00,26.7,0,0.2,0,79.6
2018-07-23 6:00,26.4,0,0.4,0,81.2
2018-07-23 7:00,27.4,310.5,0.6,0,77.5
2018-07-23 8:00,28.3,255.8,0.7,0,71.7
2018-07-23 9:00,30,260.8,0.9,0,65.8
2018-07-23 10:00,31.8,165.2,1,0,60.8
2018-07-23 11:00,33.8,179.7,1.2,0,49.9
2018-07-23 12:00,34.1,222.8,1.5,0,44
2018-07-23 13:00,35.3,195.3,1.7,0,40.8
2018-07-23 14:00,34.5,8.1,1.7,0,49.3
2018-07-23 15:00,35.1,9.4,1.6,0,48.9
2018-07-23 16:00,34.9,6.8,1.5,0,48
2018-07-23 17:00,34.7,74.3,1.1,0,52.1
2018-07-23 18:00,34.5,350.2,1.6,0,49.7
2018-07-23 19:00,34,335.7,1.9,0,50.1
2018-07-23 20:00,32.4,125.9,1,0,56.1
2018-07-23 21:00,31.3,113.3,1.5,0,59
2018-07-23 22:00,30.8,288.1,0.7,0,64.5
2018-07-23 23:00,29.6,115.4,0.9,0,69
2018-07-24 0:00,29,0,0.4,0,69.4
2018-07-24 1:00,27.8,243.8,0.7,0,75.2
2018-07-24 2:00,28.1,185.8,0.5,0,76.6
2018-07-24 3:00,27.5,0,0.4,0,80.6
2018-07-24 4:00,27.1,0,0.3,0,82.1
2018-07-24 5:00,26.6,0,0.2,0,86.8
2018-07-24 6:00,26.6,0,0.3,0,85.2
2018-07-24 7:00,28.3,0,0.3,0,78.8
2018-07-24 8:00,29.5,293.5,1,0,75.5
2018-07-24 9:00,31.6,345.4,0.7,0,66.8
2018-07-24 10:00,32.5,232.6,1.4,0,62.8
2018-07-24 11:00,33.7,105.3,1.5,0,61.8
2018-07-24 12:00,35.1,201.8,1.3,0,52.8
2018-07-24 13:00,35.7,174.8,1.8,0,51.5
2018-07-24 14:00,37.2,273.6,1.8,0,49.5
2018-07-24 15:00,37,226.9,1.8,0,47.4
2018-07-24 16:00,35.1,177,1,0,55.2
2018-07-24 17:00,35.2,155.3,1.2,0,51.5
2018-07-24 18:00,34.4,185.4,1.4,0,57.4
2018-07-24 19:00,33.8,207.9,2.1,0,57.5
2018-07-24 20:00,32,198,2.3,0,65.2
2018-07-24 21:00,31.4,205.3,1.6,0,65.8
2018-07-24 22:00,30.3,220.9,2,0,73.1
2018-07-24 23:00,29.5,209.2,1.9,0,73.4
2018-07-25 0:00,28.8,206.3,1.5,0,76.2
2018-07-25 1:00,28.6,230.7,1.4,0,77.6
2018-07-25 2:00,28.2,205.7,1,0,80.2
2018-07-25 3:00,28.1,198.8,1.1,0,81.1
2018-07-25 4:00,28,224,1.9,0,83.4
2018-07-25 5:00,27.7,223.8,1.4,0,83.4
2018-07-25 6:00,27.5,213.6,0.9,0,83.2
2018-07-25 7:00,28.7,129.5,0.8,0,77.5
2018-07-25 8:00,30.4,232.6,1,0,68.3
2018-07-25 9:00,31.2,223.9,2.5,0,63.6
2018-07-25 10:00,31.2,224.9,2.6,0,60.9
2018-07-25 11:00,31.6,234.4,2.3,0,60.4
2018-07-25 12:00,32.8,228.3,1.9,0,59.7
2018-07-25 13:00,33.7,238.3,1.9,0,56.1
2018-07-25 14:00,34.2,221,2.5,0,54.9
2018-07-25 15:00,34.1,284.5,1.6,0,55.6
2018-07-25 16:00,34.4,227.7,1.7,0,54.6
2018-07-25 17:00,34.6,232.2,2.4,0,54.2
2018-07-25 18:00,33.6,218.2,2.4,0,58.2
2018-07-25 19:00,31.9,227.2,2.7,0,64.6
2018-07-25 20:00,30.6,194.3,2,0,69
2018-07-25 21:00,30.2,194.1,1.3,0,68.9
2018-07-25 22:00,29.6,219.4,1.6,0,70.1
2018-07-25 23:00,28.9,193.5,1.9,0,74
2018-07-26 0:00,28.1,199.9,1.5,0,80.1
2018-07-26 1:00,27.5,201.7,1.4,0,84
2018-07-26 2:00,27.5,195.5,0.7,0,84.7
2018-07-26 3:00,27,199.1,1,0,87.4
2018-07-26 4:00,26.8,185.6,1,0,87.6
2018-07-26 5:00,26.5,175,0.5,0,89.4
2018-07-26 6:00,26.4,130.7,0.6,0,89.2
2018-07-26 7:00,27.8,265.5,0.8,0,82.6
2018-07-26 8:00,29.7,0,0.2,0,77.4
2018-07-26 9:00,30.6,250.1,1,0,70.5
2018-07-26 10:00,32.8,251.1,1.8,0,58.4
2018-07-26 11:00,33,260.2,1.8,0,57.8
2018-07-26 12:00,34.1,256.9,1.3,0,56
2018-07-26 13:00,33.7,229.2,2,0,55.7
2018-07-26 14:00,35.3,241.9,2.2,0,49.6
2018-07-26 15:00,35.1,205.1,2.5,0,48.8
2018-07-26 16:00,35.7,233.9,2.2,0,49.3
2018-07-26 17:00,35.5,237.1,2.3,0,50.9
2018-07-26 18:00,35.1,225.2,1.5,0,51.6
2018-07-26 19:00,33.1,219,1.8,0,58
2018-07-26 20:00,31.7,192.2,2.1,0,62.6
2018-07-26 21:00,30.9,199.6,1.4,0,64
2018-07-26 22:00,30.2,189,1.3,0,67
2018-07-26 23:00,29.4,215.9,1.5,0,72.7
2018-07-27 0:00,28.8,210,1.2,0,72.7
2018-07-27 1:00,28,173.9,1,0,73.2
2018-07-27 2:00,27.5,220.8,1.3,0,79.1
2018-07-27 3:00,27.2,198.4,0.7,0,79.7
2018-07-27 4:00,26.9,198.5,1.3,0,79.7
2018-07-27 5:00,26.5,185.6,1,0,84.4
2018-07-27 6:00,26.4,201.5,1,0,86.2
2018-07-27 7:00,27.6,0,0.4,0,81.2
2018-07-27 8:00,28.4,172.8,0.8,0,77.4
2018-07-27 9:00,29.9,222.6,1.4,0,70.6
2018-07-27 10:00,31.8,167.1,1.5,0,63.1
2018-07-27 11:00,33.4,226.8,1,0,56.4
2018-07-27 12:00,34.5,206.8,1.1,0,52.4
2018-07-27 13:00,35.9,290.5,1.5,0,50.1
2018-07-27 14:00,35.1,334.7,1.4,0,49.6
2018-07-27 15:00,36.5,3.6,1.9,0,46.6
2018-07-27 16:00,37.3,291.6,1.9,0,45.1
2018-07-27 17:00,36.5,323.3,2,0,47.5
2018-07-27 18:00,35.8,13.8,2.1,0,49.2
2018-07-27 19:00,34.9,315.3,1.9,0,54
2018-07-27 20:00,33.4,349.7,1.6,0,62.3
2018-07-27 21:00,32,340.4,1.7,0,66.2
2018-07-27 22:00,31.1,17.3,1.4,0,65.2
2018-07-27 23:00,30.4,1.2,1,0,66.1
2018-07-28 0:00,29.6,95.5,1,0,70
2018-07-28 1:00,28.9,113.2,1.2,0,73
2018-07-28 2:00,28.5,0,0.2,0,75.4
2018-07-28 3:00,28.1,0,0.4,0,85.9
2018-07-28 4:00,27.8,216.4,0.9,0,88.9
2018-07-28 5:00,27.4,223.7,1.1,0,91.5
2018-07-28 6:00,27.3,190.6,0.6,0,92
2018-07-28 7:00,28.3,17.3,1,0,81.7
2018-07-28 8:00,29.3,299.8,0.6,0,73.9
2018-07-28 9:00,30.6,318.9,0.6,0,70.5
2018-07-28 10:00,33,272,1,0,65.7
2018-07-28 11:00,33.6,68.2,1.1,0,60.1
2018-07-28 12:00,33.4,40.3,0.8,0,59.9
2018-07-28 13:00,34.4,319.9,2,0,58.4
2018-07-28 14:00,34.7,32.9,1.4,0,53.9
2018-07-28 15:00,34.7,20.2,1.5,0,56
2018-07-28 16:00,33.5,45.6,2.5,0,59.5
2018-07-28 17:00,29.5,72.7,2,0,75.4
2018-07-28 18:00,28.2,301.3,1,0,81.3
2018-07-28 19:00,28.1,204.7,0.9,0,81.7
2018-07-28 20:00,28,305.6,1.4,0,81.8
2018-07-28 21:00,27.9,144,0.9,0,84.8
2018-07-28 22:00,28.1,126.6,0.7,0,83.7
2018-07-28 23:00,28,123.8,0.8,0,83.7
2018-07-29 0:00,27.4,144,0.7,0,87.3
2018-07-29 1:00,27.1,118.7,1.2,0,89.1
2018-07-29 2:00,27,0,0.3,0,90.8
2018-07-29 3:00,26.6,116.6,1,0,91.4
2018-07-29 4:00,26.6,153.9,0.7,0,91.7
2018-07-29 5:00,26.4,0,0.3,0,92.1
2018-07-29 6:00,26.4,127.6,0.7,0,92.7
2018-07-29 7:00,27,294.4,0.8,0,88.8
2018-07-29 8:00,27.8,33.4,1,0,84.2
2018-07-29 9:00,29.9,338.3,0.9,0,69.5
2018-07-29 10:00,31.5,13.9,1.5,0,61.7
2018-07-29 11:00,31.6,328.7,2.5,0,60.1
2018-07-29 12:00,32.8,342.2,2.6,0,58.1
2018-07-29 13:00,34,335.8,2.1,0,53.4
2018-07-29 14:00,33.8,358.6,2.7,0,49.1
2018-07-29 15:00,35.6,41.3,2.4,0,44.1
2018-07-29 16:00,35.4,0.4,3.2,0,45.9
2018-07-29 17:00,35,39.9,3.6,0,41.9
2018-07-29 18:00,35.1,32.3,3.1,0,38.4
2018-07-29 19:00,34,45.4,3.1,0,38.7
2018-07-29 20:00,32.7,40.6,2.6,0,44.5
2018-07-29 21:00,31.5,57.7,1.3,0,49
2018-07-29 22:00,30.8,97.1,1,0,52
2018-07-29 23:00,29.7,114.2,0.9,0,56.7
2018-07-30 0:00,29.8,67.1,1.1,0,57
2018-07-30 1:00,28.1,122.5,1.3,0,64.2
2018-07-30 2:00,27.9,125.3,0.8,0,66.6
2018-07-30 3:00,27.2,121.6,1.2,0,69.3
2018-07-30 4:00,27.1,128.3,0.5,0,71.2
2018-07-30 5:00,27.1,113.6,0.9,0,71.5
2018-07-30 6:00,27.1,142.7,0.5,0,72.2
2018-07-30 7:00,28.1,79.8,1.3,0,69.2
2018-07-30 8:00,29.7,66.9,1.4,0,66.8
2018-07-30 9:00,29.6,86.4,1.8,0,65.7
2018-07-30 10:00,31,87.8,1.8,0,61.8
2018-07-30 11:00,31.7,54.3,2.2,0,59.6
2018-07-30 12:00,31.1,75.6,2.6,0,60.4
2018-07-30 13:00,32.9,70.6,2.1,0,55.9
2018-07-30 14:00,32.7,156.6,1.8,0,55.5
2018-07-30 15:00,33.5,79.7,2.3,0,51.2
2018-07-30 16:00,34.3,70.6,2,0,49.9
2018-07-30 17:00,34.4,57.5,2,0,49.6
2018-07-30 18:00,33.6,143.3,1.4,0,50.9
2018-07-30 19:00,32.8,141.2,1.4,0,53.8
2018-07-30 20:00,31.8,127.3,1,0,56.1
2018-07-30 21:00,30.8,115.5,1.6,0,59.8
2018-07-30 22:00,30.5,94.1,1.7,0,61.2
2018-07-30 23:00,29.7,87.3,1.5,0,64.1
2018-07-31 0:00,28.9,114.2,2.4,0,65.6
2018-07-31 1:00,28.2,91,1.7,0,67.9
2018-07-31 2:00,27.7,111.4,1.9,0,67.4
2018-07-31 3:00,27.4,99.8,1.6,0,66.8
2018-07-31 4:00,26.7,108.7,1.4,0,68.8
2018-07-31 5:00,26.7,48.9,1,0,68.6
2018-07-31 6:00,25.3,127,1,0,75.8
2018-07-31 7:00,27.2,117,1.3,0,66.3
2018-07-31 8:00,28.3,88.1,1,0,63.2
2018-07-31 9:00,30.1,74.9,1.1,0,57.5
2018-07-31 10:00,31.4,61.8,2.5,0,55.9
2018-07-31 11:00,33.3,85.5,2.3,0,50.9
2018-07-31 12:00,33.7,54.7,2.1,0,50.2
2018-07-31 13:00,35,91.5,1.7,0,45.6
2018-07-31 14:00,35.4,69.4,2.3,0,44.5
2018-07-31 15:00,36.2,37.7,1.9,0,43.6
2018-07-31 16:00,36.2,93.6,1.7,0,41.1
2018-07-31 17:00,35.5,69.9,2.7,0,42.5
2018-07-31 18:00,35.5,82.7,1.8,0,44
2018-07-31 19:00,34.2,145.6,1,0,49.9
2018-07-31 20:00,32.3,115.5,1.5,0,56.3
2018-07-31 21:00,31.9,100.1,1,0,58.1
2018-07-31 22:00,31,126.9,0.8,0,61.4
2018-07-31 23:00,30.2,144.6,0.7,0,65.8
2018-08-01 0:00,29.5,0,0.1,0,67
2018-08-01 1:00,29.1,107.9,1,0,66.3
2018-08-01 2:00,28.3,0,0.2,0,71.3
2018-08-01 3:00,27.6,281.4,0.5,0,73.3
2018-08-01 4:00,27.2,0,0.1,0,67.8
2018-08-01 5:00,26.5,122.6,0.7,0,73.5
2018-08-01 6:00,26.4,0,0.1,0,74.1
2018-08-01 7:00,28.3,0,0.2,0,66.2
2018-08-01 8:00,30.5,150.6,0.5,0,61
2018-08-01 9:00,31.8,84.6,0.7,0,53.4
2018-08-01 10:00,33.9,86.6,0.8,0,48.8
2018-08-01 11:00,34.4,25.7,2.1,0,45.7
2018-08-01 12:00,35.7,63.7,2.1,0,44.4
2018-08-01 13:00,36.6,51.5,2.5,0,41
2018-08-01 14:00,37.4,33.3,2.7,0,36
2018-08-01 15:00,37.5,55.2,2,0,32.8
2018-08-01 16:00,38,104.6,1.7,0,33
2018-08-01 17:00,38.3,64.1,2.3,0,36.4
2018-08-01 18:00,37.5,85.4,1.6,0,37.5
2018-08-01 19:00,36.2,125.3,1.1,0,42.7
2018-08-01 20:00,34,116.3,1.7,0,50.5
2018-08-01 21:00,33.3,128,1,0,51.3
2018-08-01 22:00,33.5,107.5,1.7,0,49.5
2018-08-01 23:00,32.5,102.6,1.8,0,51.8
2018-08-02 0:00,31.6,128,1,0,55.6
2018-08-02 1:00,30.8,134.8,1.2,0,58.7
2018-08-02 2:00,30,325.9,1,0,62.6
2018-08-02 3:00,29.1,187.6,0.5,0,65.2
2018-08-02 4:00,28.6,309,0.7,0,67.5
2018-08-02 5:00,27.8,122.4,0.9,0,69.9
2018-08-02 6:00,27.7,272.3,0.7,0,71.5
2018-08-02 7:00,28.9,275.9,0.6,0,67.7
2018-08-02 8:00,30.5,150.6,1,0,57.5
2018-08-02 9:00,32.9,142.9,0.8,0,52.6
2018-08-02 10:00,34,144.7,1.9,0,49.4
2018-08-02 11:00,34.9,30,1.9,0,48.1
2018-08-02 12:00,35.1,40.6,1.9,0,47.2
2018-08-02 13:00,36.5,41.1,2,0,43.6
2018-08-02 14:00,36.9,70.9,1.8,0,40.6
2018-08-02 15:00,37.4,56.5,1.6,0,39.7
2018-08-02 16:00,37.7,45,2.4,0,38.8
2018-08-02 17:00,37.6,100.2,2.1,0,39.8
2018-08-02 18:00,36.9,74,2,0,40.6
2018-08-02 19:00,35.8,119.4,1.2,0,44.9
2018-08-02 20:00,33.2,116,1.7,0,52.9
2018-08-02 21:00,32.8,111.2,1.8,0,53.6
2018-08-02 22:00,32.9,139.1,1.3,0,53.2
2018-08-02 23:00,32.5,172,1.2,0,56.6
2018-08-03 0:00,31,149.9,0.5,0,63.1
2018-08-03 1:00,30.2,137.2,0.6,0,64.8
2018-08-03 2:00,29.4,331.6,0.5,0,68.5
2018-08-03 3:00,28.9,0,0,0,69.8
2018-08-03 4:00,28.4,322.1,0.6,0,72.8
2018-08-03 5:00,27.9,0,0.2,0,75.1
2018-08-03 6:00,27.6,0,0.1,0,75.1
2018-08-03 7:00,29,0,0.4,0,67.7
2018-08-03 8:00,30.3,125.8,1.3,0,62.8
2018-08-03 9:00,31.9,127,1.7,0,57.4
2018-08-03 10:00,33.1,194.6,0.9,0,54.7
2018-08-03 11:00,34.7,16.5,1.7,0,45.9
2018-08-03 12:00,35.9,173.6,1.2,0,45.1
2018-08-03 13:00,37,287.6,1.2,0,43.3
2018-08-03 14:00,37.4,211.7,1.5,0,38.8
2018-08-03 15:00,38.1,219.8,1.9,0,39.1
2018-08-03 16:00,37.6,292.3,1.5,0,41
2018-08-03 17:00,36.5,230.6,2.7,0,47.5
2018-08-03 18:00,35.8,243.9,2.1,0,48.9
2018-08-03 19:00,34.3,199.3,2,0,53.7
2018-08-03 20:00,33.4,215.7,1.6,0,55.4
2018-08-03 21:00,32.6,211.8,1.6,0,56.5
2018-08-03 22:00,32,225,1.9,0,59.3
2018-08-03 23:00,31.2,204.7,1.7,0,62.6
2018-08-04 0:00,30.3,209.9,1.2,0,64.7
2018-08-04 1:00,29.9,194.1,1.2,0,66.1
2018-08-04 2:00,29.4,193.5,1.3,0,68.8
2018-08-04 3:00,28.9,187.3,0.7,0,69.7
2018-08-04 4:00,28.3,191.7,0.5,0,71.5
2018-08-04 5:00,27.8,135.2,0.5,0,73.6
2018-08-04 6:00,27.5,194.8,0.8,0,75.9
2018-08-04 7:00,28.5,136.3,0.7,0,72.5
2018-08-04 8:00,30.1,184.4,0.8,0,64.9
2018-08-04 9:00,31.4,183.4,1.3,0,61.5
2018-08-04 10:00,32.9,197.5,2.2,0,57.4
2018-08-04 11:00,33.5,238.7,2,0,55.9
2018-08-04 12:00,35.1,206.5,2,0,51.8
2018-08-04 13:00,34.7,257.2,2,0,51.9
2018-08-04 14:00,37.1,240.1,2.2,0,43.5
2018-08-04 15:00,36.9,244.1,2.8,0,46.3
2018-08-04 16:00,34.7,293.6,2.6,0,52.1
2018-08-04 17:00,35.1,253,2.1,0,53.4
2018-08-04 18:00,33.6,271.6,1.8,0,58.3
2018-08-04 19:00,32.3,335.8,2.4,0,65.5
2018-08-04 20:00,31.7,306.1,1.6,0,66.5
2018-08-04 21:00,30.6,205.8,1.6,0,65
2018-08-04 22:00,29.3,195.6,2.3,0,71.1
2018-08-04 23:00,28.8,209.1,1.7,0,75.9
2018-08-05 0:00,28.1,206.4,1.6,0,79.3
2018-08-05 1:00,27.4,207.1,1.3,0,83
2018-08-05 2:00,27.1,210.5,1.3,0,85.1
2018-08-05 3:00,26.9,203.9,1.3,0,86.1
2018-08-05 4:00,26.8,205.1,1.4,0,87
2018-08-05 5:00,27.2,204.1,0.5,0,84.5
2018-08-05 6:00,27.2,199.8,1,0,83.7
2018-08-05 7:00,27.8,214.2,0.9,0,81
2018-08-05 8:00,28.6,220.4,1.5,0,78.3
2018-08-05 9:00,29.6,296,1,0,75.6
2018-08-05 10:00,31.1,321.4,2,0,65.2
2018-08-05 11:00,32.1,315,2.1,0,61.2
2018-08-05 12:00,33.6,316.3,2.2,0,55.9
2018-08-05 13:00,33.9,305.8,2.2,0,53.1
2018-08-05 14:00,33.3,305.8,2,0,55.8
2018-08-05 15:00,33.6,311.5,1.8,0,55
2018-08-05 16:00,34.2,269,2,0,54.3
2018-08-05 17:00,34.9,287.1,2.7,0,52.1
2018-08-05 18:00,33.9,292.9,2.1,0,54.5
2018-08-05 19:00,32.6,288.7,1.7,0,60
2018-08-05 20:00,31.9,284.7,1.6,0,62.2
2018-08-05 21:00,31.2,338.5,2.3,0,65.9
2018-08-05 22:00,30.5,331,1.2,0,65.8
2018-08-05 23:00,29.8,16.8,0.9,0,70.1
2018-08-06 0:00,29,276.1,1.1,0,74.6
2018-08-06 1:00,28.4,213.6,0.7,0,77.3
2018-08-06 2:00,27.7,216,0.7,0,80.9
2018-08-06 3:00,27.3,200.8,1.1,0,83.7
2018-08-06 4:00,27.6,218.5,0.5,0,83.1
2018-08-06 5:00,27.2,223.1,0.8,0,84
2018-08-06 6:00,26.8,169.7,0.9,0,87.4
2018-08-06 7:00,27.3,0,0.4,0,84.7
2018-08-06 8:00,28.2,264.1,1,0,82.1
2018-08-06 9:00,28.9,216.4,0.9,0,75.8
2018-08-06 10:00,29.4,185.2,0.9,0,74.6
2018-08-06 11:00,31.7,221.2,1.5,0,67.2
2018-08-06 12:00,32.5,163.6,1.1,0,63.6
2018-08-06 13:00,33.6,304.2,1.3,0,59.2
2018-08-06 14:00,34.1,36.4,1.8,0,56.4
2018-08-06 15:00,34.3,14.5,2.4,0,58.5
2018-08-06 16:00,34,10,2,0,59.1
2018-08-06 17:00,34.2,331.6,1.4,0,55.9
2018-08-06 18:00,34.1,358.5,1.7,0,56.2
2018-08-06 19:00,33.8,333.8,2.2,0,53.6
2018-08-06 20:00,32.7,48,1.2,0,58.6
2018-08-06 21:00,31.6,117.7,1.5,0,63.1
2018-08-06 22:00,31.1,97.4,1.3,0,66.9
2018-08-06 23:00,30.1,115.1,0.9,0,70.8
2018-08-07 0:00,29.8,66,1.1,0,72.2
2018-08-07 1:00,29.3,34.9,1.3,0,73.9
2018-08-07 2:00,28.9,113.1,1.7,0,75.4
2018-08-07 3:00,28.6,99.9,1,0,76.9
2018-08-07 4:00,28.4,44.2,1.1,0,78.4
2018-08-07 5:00,27.8,137.8,0.6,0,81
2018-08-07 6:00,27.8,123.1,0.7,0,80.2
2018-08-07 7:00,28.3,74.2,1.6,0,77.3
2018-08-07 8:00,28.7,124.4,1.3,0,75.2
2018-08-07 9:00,30.3,102.1,1.5,0,71
2018-08-07 10:00,32.1,39.8,1,0,64.8
2018-08-07 11:00,32.6,163,1,0,59.5
2018-08-07 12:00,33.5,27.7,1.4,0,58.4
2018-08-07 13:00,33.7,109.5,1.2,0,57.2
2018-08-07 14:00,35.1,165.3,1.5,0,51.8
2018-08-07 15:00,35.1,23.5,1.8,0,50.8
2018-08-07 16:00,36.2,44.1,1.3,0,47.4
2018-08-07 17:00,33.9,320.7,2.4,0,57.6
2018-08-07 18:00,34.5,290.9,1.2,0,58
2018-08-07 19:00,33.2,332.1,2.1,0,62.3
2018-08-07 20:00,32.5,2.3,1.4,0,62.1
2018-08-07 21:00,32.1,5.7,2,0,63.9
2018-08-07 22:00,31.7,317.9,1.1,0,62.4
2018-08-07 23:00,29.6,180.6,1.5,0,75.3
2018-08-08 0:00,29.2,203.3,1.1,0,77.6
2018-08-08 1:00,28.7,174.7,1.5,0,80.4
2018-08-08 2:00,28.3,213.8,0.6,0,81.8
2018-08-08 3:00,28.1,199.2,1,0,82.6
2018-08-08 4:00,27.9,160.9,0.6,0,83.5
2018-08-08 5:00,27.9,213.6,0.9,0,83.2
2018-08-08 6:00,27.8,255.5,0.8,0,83.2
2018-08-08 7:00,28.2,0,0.4,0,82.3
2018-08-08 8:00,29.1,244.5,0.6,0,78.7
2018-08-08 9:00,30.6,234,1.1,0,71.3
2018-08-08 10:00,31.1,165.8,1.2,0,68.3
2018-08-08 11:00,32,333.9,0.7,0,62.9
2018-08-08 12:00,33.1,334,1.3,0,61.1
2018-08-08 13:00,33.6,359.1,1.9,0,56.1
2018-08-08 14:00,35.1,324.5,1.5,0,49.5
2018-08-08 15:00,35.8,328.9,2.2,0,47.4
2018-08-08 16:00,35.5,321.1,2.7,0,45.4
2018-08-08 17:00,35.6,2,2.1,0,42.3
2018-08-08 18:00,35,350,2.5,0,40
2018-08-08 19:00,34.1,336.3,1.2,0,42.1
2018-08-08 20:00,32.6,10.8,1.6,0,47.5
2018-08-08 21:00,31.7,9.7,1.8,0,50.1
2018-08-08 22:00,30.7,35.9,1.7,0,57.4
2018-08-08 23:00,29.9,42.9,2.1,0,64.8
2018-08-09 0:00,29.2,333.9,2.2,0,67.5
2018-08-09 1:00,28.7,330.4,0.8,0,69.8
2018-08-09 2:00,28,156.9,0.5,0,73.5
2018-08-09 3:00,27.8,0,0.3,0,75.1
2018-08-09 4:00,27.2,0,0.4,0,78.2
2018-08-09 5:00,26.9,0,0.3,0,79.6
2018-08-09 6:00,26.6,0,0,0,81.2
2018-08-09 7:00,27.3,313.1,1,0,79.6
2018-08-09 8:00,28.8,196.9,0.6,0,74.8
2018-08-09 9:00,30.2,354.9,0.8,0,69.2
2018-08-09 10:00,31.3,172.3,1.3,0,61.4
2018-08-09 11:00,32.6,125.7,1.3,0,56.3
2018-08-09 12:00,33.6,213.2,2.3,0,51.6
2018-08-09 13:00,34.6,229.7,1.9,0,51
2018-08-09 14:00,34.3,220.3,1.9,0,50.6
2018-08-09 15:00,34.6,229.5,2.3,0,49.5
2018-08-09 16:00,34.7,200.8,1.4,0,51.8
2018-08-09 17:00,35.1,249.8,1.7,0,51.9
2018-08-09 18:00,32.8,252.1,2.2,0,61.4
2018-08-09 19:00,29.2,228.3,3.3,0,78.4
2018-08-09 20:00,28.2,228,1.2,0,84.8
2018-08-09 21:00,28.4,0,0.2,0,88.2
2018-08-09 22:00,28.1,172.6,0.8,0.5,90.8
2018-08-09 23:00,28.1,198.8,0.9,0,89.9
2018-08-10 0:00,27.7,134.2,0.5,0,91.2
2018-08-10 1:00,28,178.8,1,0,89.8
2018-08-10 2:00,27.9,207.3,0.8,0,89.9
2018-08-10 3:00,27.7,175.3,0.8,0,90.9
2018-08-10 4:00,27.4,0,0.3,0,92.7
2018-08-10 5:00,27.5,175,0.7,0,92.2
2018-08-10 6:00,27.5,0,0.2,0,92.3
2018-08-10 7:00,28,323.3,1.4,0,86.7
2018-08-10 8:00,28.9,27,0.7,0,83.7
2018-08-10 9:00,28.9,66.4,1.3,0,81.1
2018-08-10 10:00,30.8,72.8,1,0,67.9
2018-08-10 11:00,31.6,43.6,0.8,0,68.3
