Datetime,SO2,CO,O3,NO2,PM10,PM25
2017042205,0.003,0.6,0.014,0.021,69,26
2017042206,0.002,0.6,0.004,0.029,71,25
2017042207,0.003,0.6,0.004,0.029,74,27
2017042208,0.003,0.7,0.006,0.033,77,28
2017042209,0.003,0.7,0.014,0.032,70,28
2017042210,0.003,0.6,0.029,0.022,71,25
2017042211,0.003,0.5,0.039,0.019,76,21
2017042212,0.004,0.5,0.046,0.021,92,23
2017042213,0.003,0.4,0.059,0.012,97,24
2017042214,0.003,0.4,0.062,0.01,80,20
2017042215,0.003,0.4,0.064,0.012,70,19
2017042216,0.002,0.3,0.067,0.011,73,21
2017042217,0.002,0.3,0.066,0.01,57,20
2017042218,0.002,0.3,0.067,0.012,63,20
2017042219,0.002,0.4,0.058,0.017,70,26
2017042220,0.004,0.5,0.054,0.017,82,24
2017042221,0.005,0.5,0.044,0.021,51,24
2017042222,0.006,0.7,0.023,0.037,37,20
2017042223,0.004,0.6,0.011,0.042,61,22
2017042224,0.003,0.6,0.018,0.03,70,31
2017042301,0.004,0.5,0.023,0.021,57,35
2017042302,0.003,0.6,0.022,0.019,53,30
2017042303,0.003,0.6,0.022,0.016,50,25
2017042304,0.003,0.6,0.021,0.015,44,23
2017042305,0.003,0.5,0.023,0.013,42,22
2017042306,0.002,0.5,0.017,0.019,50,22
2017042307,0.002,0.6,0.01,0.027,55,24
2017042308,0.003,0.6,0.017,0.023,53,27
2017042309,0.004,0.6,0.025,0.02,45,25
2017042310,0.004,0.6,0.03,0.023,57,26
2017042311,0.003,0.5,0.043,0.02,53,22
2017042312,0.003,0.4,0.063,0.012,56,21
2017042313,0.003,0.4,0.07,0.01,50,18
2017042314,0.002,0.3,0.071,0.009,43,15
2017042315,0.002,0.3,0.073,0.009,53,17
2017042316,0.002,0.3,0.073,0.009,44,18
2017042317,0.002,0.3,0.072,0.009,49,18
2017042318,0.002,0.3,0.069,0.009,54,16
2017042319,0.002,0.3,0.069,0.008,58,18
2017042320,0.002,0.3,0.068,0.008,53,16
2017042321,0.002,0.4,0.069,0.008,46,17
2017042322,0.003,0.4,0.067,0.009,50,18
2017042323,0.003,0.4,0.048,0.021,55,19
2017042324,0.003,0.4,0.042,0.021,59,22
2017042401,0.003,0.5,0.047,0.014,54,21
2017042402,0.002,0.4,0.038,0.015,58,20
2017042403,0.002,0.4,0.036,0.013,61,23
2017042404,0.002,0.4,0.036,0.012,56,26
2017042405,0.002,0.4,0.032,0.015,46,23
2017042406,0.003,0.4,0.02,0.028,50,22
2017042407,0.002,0.5,0.007,0.047,57,23
2017042408,0.003,0.6,0.012,0.044,52,24
2017042409,0.003,0.6,0.015,0.044,54,22
2017042410,0.003,0.6,0.031,0.036,59,23
2017042411,0.002,0.4,0.062,0.009,53,19
2017042412,0.002,0.3,0.066,0.008,44,12
2017042413,0.002,0.3,0.067,0.009,42,12
2017042414,0.002,0.3,0.07,0.01,50,13
2017042415,0.002,0.3,0.071,0.01,47,12
2017042416,0.002,0.3,0.071,0.009,52,16
2017042417,0.002,0.3,0.07,0.009,52,15
2017042418,0.002,0.3,0.072,0.009,48,13
2017042419,0.002,0.3,0.07,0.008,57,15
2017042420,0.002,0.3,0.066,0.01,46,14
2017042421,0.002,0.3,0.062,0.01,32,12
2017042422,0.003,0.5,0.041,0.026,35,13
2017042423,0.003,0.4,0.031,0.032,50,19
2017042424,0.003,0.5,0.032,0.026,57,20
2017042501,0.003,0.5,0.034,0.019,51,22
2017042502,0.002,0.5,0.036,0.016,47,20
2017042503,0.002,0.4,0.027,0.02,47,22
2017042504,0.002,0.5,0.02,0.024,46,22
2017042505,0.002,0.4,0.019,0.023,44,20
2017042506,0.003,0.5,0.007,0.037,48,21
2017042507,0.002,0.5,0.007,0.039,43,19
2017042508,0.003,0.6,0.005,0.044,47,20
2017042509,0.003,0.7,0.006,0.047,52,22
2017042510,0.002,0.5,0.027,0.033,62,21
2017042511,0.002,0.4,0.058,0.007,49,17
2017042512,0.002,0.4,0.062,0.007,44,13
2017042513,0.002,0.4,0.064,0.008,50,12
2017042514,0.002,0.4,0.066,0.009,51,14
2017042515,0.002,0.4,0.065,0.007,50,15
2017042516,0.002,0.4,0.062,0.008,50,17
2017042517,0.002,0.4,0.059,0.007,49,16
2017042518,0.002,0.4,0.056,0.009,46,14
2017042519,0.002,0.4,0.053,0.01,44,15
2017042520,0.003,0.4,0.048,0.012,56,16
2017042521,0.002,0.4,0.048,0.01,49,17
2017042522,0.002,0.4,0.045,0.011,48,18
2017042523,0.002,0.4,0.047,0.009,56,16
2017042524,0.002,0.4,0.049,0.007,58,17
2017042601,0.002,0.4,0.044,0.008,56,18
2017042602,0.003,0.4,0.046,0.009,55,24
2017042603,0.002,0.4,0.047,0.008,58,29
2017042604,0.003,0.5,0.033,0.014,60,29
2017042605,0.004,0.5,0.034,0.014,69,34
2017042606,0.003,0.5,0.026,0.018,59,32
2017042607,0.002,0.5,0.016,0.023,52,27
2017042608,0.003,0.5,0.014,0.027,57,27
2017042609,0.004,0.6,0.018,0.028,38,26
2017042610,0.003,0.6,0.032,0.028,50,24
2017042611,0.004,0.5,0.047,0.019,40,18
2017042612,0.004,0.5,0.05,0.016,43,18
2017042613,0.003,0.4,0.056,0.012,46,15
2017042614,0.002,0.3,0.059,0.01,36,13
2017042615,0.002,0.3,0.059,0.011,38,12
2017042616,0.002,0.3,0.056,0.012,31,11
2017042617,0.003,0.3,0.055,0.012,32,11
2017042618,0.003,0.4,0.056,0.014,38,9
2017042619,0.002,0.3,0.05,0.015,49,9
2017042620,0.002,0.3,0.047,0.013,50,11
2017042621,0.002,0.4,0.049,0.011,41,8
2017042622,0.002,0.3,0.048,0.011,37,10
2017042623,0.002,0.4,0.042,0.016,32,11
2017042624,0.003,0.4,0.035,0.019,38,8
2017042701,0.003,0.4,0.027,0.021,42,12
2017042702,0.003,0.4,0.029,0.016,43,17
2017042703,0.003,0.4,0.029,0.014,38,19
2017042704,0.003,0.5,0.026,0.015,38,17
2017042705,0.003,0.5,0.023,0.016,38,15
2017042706,0.003,0.6,0.014,0.025,34,16
2017042707,0.004,0.7,0.007,0.034,36,15
2017042708,0.004,0.7,0.01,0.036,40,14
2017042709,0.004,0.6,0.018,0.034,34,17
2017042710,0.003,0.5,0.03,0.025,41,16
2017042711,0.003,0.4,0.039,0.013,30,12
2017042712,0.003,0.4,0.045,0.009,43,8
2017042713,0.003,0.4,0.049,0.008,47,5
2017042714,0.002,0.3,0.051,0.007,38,6
2017042715,0.002,0.3,0.051,0.007,43,5
2017042716,0.002,0.3,0.052,0.007,41,5
2017042717,0.002,0.3,0.051,0.007,46,7
2017042718,0.002,0.3,0.054,0.008,49,7
2017042719,0.003,0.3,0.052,0.01,55,8
2017042720,0.002,0.3,0.05,0.007,62,9
2017042721,0.002,0.3,0.047,0.008,46,9
2017042722,0.003,0.3,0.051,0.007,51,9
2017042723,0.003,0.4,0.05,0.009,50,10
2017042724,0.003,0.4,0.05,0.009,51,10
2017042801,0.003,0.4,0.042,0.012,41,12
2017042802,0.003,0.4,0.033,0.016,46,10
2017042803,0.003,0.5,0.035,0.013,48,13
2017042804,0.003,0.5,0.037,0.012,45,17
2017042805,0.003,0.5,0.037,0.012,42,14
2017042806,0.003,0.5,0.035,0.016,52,15
2017042807,0.003,0.5,0.036,0.019,44,14
2017042808,0.004,0.5,0.035,0.022,45,16
2017042809,0.003,0.6,0.041,0.018,45,16
2017042810,0.003,0.5,0.051,0.011,52,16
2017042811,0.003,0.4,0.056,0.009,43,13
2017042812,0.003,0.4,0.058,0.009,41,12
2017042813,0.003,0.4,0.062,0.007,62,11
2017042814,0.004,0.4,0.071,0.007,55,12
2017042815,0.004,0.4,0.073,0.008,69,13
2017042816,0.003,0.4,0.072,0.007,61,14
2017042817,0.004,0.4,0.072,0.008,57,14
2017042818,0.005,0.5,0.071,0.01,65,18
2017042819,0.005,0.5,0.065,0.014,74,23
2017042820,0.005,0.6,0.064,0.014,81,27
2017042821,0.005,0.7,0.069,0.011,86,31
2017042822,0.005,0.7,0.072,0.01,101,32
2017042823,0.005,0.7,0.077,0.01,97,33
2017042824,0.004,0.7,0.078,0.009,95,37
2017042901,0.004,0.7,0.077,0.009,100,36
2017042902,0.004,0.8,0.073,0.01,111,37
2017042903,0.004,0.8,0.062,0.012,100,45
2017042904,0.003,0.8,0.05,0.014,92,50
2017042905,0.002,0.8,0.045,0.016,81,47
2017042906,0.002,0.7,0.034,0.022,73,41
2017042907,0.002,0.7,0.02,0.037,71,41
2017042908,0.004,0.8,0.028,0.036,68,37
2017042909,0.004,0.7,0.037,0.029,59,33
2017042910,0.004,0.7,0.045,0.025,61,34
2017042911,0.004,0.6,0.054,0.018,55,28
2017042912,0.003,0.5,0.06,0.013,43,23
2017042913,0.002,0.4,0.065,0.01,42,15
2017042914,0.002,0.4,0.065,0.013,46,14
2017042915,0.002,0.4,0.066,0.011,48,14
2017042916,0.002,0.3,0.068,0.009,38,12
2017042917,0.002,0.3,0.064,0.01,33,11
2017042918,0.002,0.3,0.059,0.009,34,10
2017042919,0.002,0.3,0.058,0.01,43,8
2017042920,0.002,0.4,0.057,0.011,42,11
2017042921,0.002,0.4,0.052,0.014,42,13
2017042922,0.002,0.5,0.019,0.042,48,17
2017042923,0.002,0.5,0.018,0.04,59,20
2017042924,0.002,0.5,0.015,0.043,66,23
2017043001,0.003,0.7,0.018,0.038,56,26
2017043002,0.003,0.6,0.029,0.028,64,26
2017043003,0.003,0.6,0.034,0.022,62,28
2017043004,0.003,0.7,0.035,0.02,65,32
2017043005,0.004,0.8,0.034,0.021,64,33
2017043006,0.005,1.2,0.02,0.032,67,34
2017043007,0.005,1,0.009,0.056,75,36
2017043008,0.004,0.8,0.026,0.054,85,40
2017043009,0.005,0.8,0.075,0.018,82,41
2017043010,0.005,0.6,0.085,0.009,83,39
2017043011,0.005,0.6,0.086,0.009,82,37
2017043012,0.005,0.6,0.086,0.01,78,37
2017043013,0.005,0.6,0.088,0.009,87,38
2017043014,0.005,0.7,0.091,0.009,89,39
2017043015,0.006,0.7,0.096,0.009,89,40
2017043016,0.006,0.7,0.099,0.01,110,41
2017043017,0.006,0.7,0.098,0.011,132,45
2017043018,0.005,0.7,0.095,0.012,130,50
2017043019,0.005,0.8,0.092,0.014,110,49
2017043020,0.005,0.8,0.093,0.013,107,47
2017043021,0.005,0.8,0.088,0.013,107,48
2017043022,0.004,0.7,0.082,0.013,104,49
2017043023,0.004,0.7,0.086,0.011,97,49
2017043024,0.005,0.7,0.085,0.01,93,47
2017050101,0.004,0.7,0.086,0.01,122,46
2017050102,0.004,0.7,0.087,0.009,117,46
2017050103,0.004,0.8,0.083,0.009,110,52
2017050104,0.003,0.8,0.066,0.011,99,54
2017050105,0.002,0.8,0.048,0.015,98,55
2017050106,0.002,0.8,0.036,0.021,93,55
2017050107,0.002,0.8,0.021,0.034,93,55
2017050108,0.003,0.9,0.036,0.034,86,55
2017050109,0.004,0.8,0.048,0.027,88,56
2017050110,0.004,0.7,0.065,0.018,70,56
2017050111,0.004,0.7,0.071,0.013,78,50
2017050112,0.003,0.6,0.072,0.013,89,36
2017050113,0.003,0.6,0.072,0.013,87,28
2017050114,0.003,0.5,0.073,0.011,82,25
2017050115,0.003,0.5,0.072,0.01,77,21
2017050116,0.003,0.4,0.072,0.01,66,19
2017050117,0.002,0.4,0.072,0.01,54,19
2017050118,0.002,0.4,0.066,0.014,64,18
2017050119,0.002,0.5,0.058,0.021,61,18
2017050120,0.002,0.6,0.039,0.041,69,21
2017050121,0.002,0.5,0.061,0.019,75,22
2017050122,0.002,0.6,0.033,0.037,70,25
2017050123,0.002,0.6,0.029,0.036,78,29
2017050124,0.002,0.6,0.026,0.037,86,32
2017050201,0.002,0.6,0.032,0.026,87,34
2017050202,0.002,0.6,0.032,0.021,90,33
2017050203,0.002,0.6,0.032,0.018,79,34
2017050204,0.003,0.5,0.037,0.014,55,27
2017050205,0.002,0.5,0.031,0.017,40,20
2017050206,0.003,0.5,0.026,0.023,41,17
2017050207,0.003,0.5,0.018,0.033,43,16
2017050208,0.003,0.5,0.024,0.027,44,15
2017050209,0.003,0.5,0.029,0.024,32,13
2017050210,0.003,0.4,0.036,0.02,48,13
2017050211,0.003,0.4,0.043,0.016,49,12
2017050212,0.003,0.4,0.049,0.013,44,13
2017050213,0.003,0.4,0.06,0.011,52,14
2017050214,0.002,0.4,0.066,0.013,57,14
2017050215,0.002,0.4,0.068,0.013,74,14
2017050216,0.002,0.4,0.07,0.015,,16
2017050217,0.002,0.4,0.071,0.015,49,15
2017050218,0.002,0.4,0.069,0.016,49,17
2017050219,0.002,0.5,0.062,0.022,47,18
2017050220,0.002,0.5,0.058,0.024,53,20
2017050221,0.003,0.6,0.026,0.053,57,20
2017050222,0.003,0.5,0.033,0.039,53,22
2017050223,0.002,0.6,0.017,0.05,64,23
2017050224,0.002,0.5,0.021,0.039,69,26
2017050301,0.002,0.5,0.026,0.03,53,25
2017050302,0.002,0.5,0.027,0.024,54,26
2017050303,0.002,0.5,0.027,0.02,44,27
2017050304,0.002,0.5,0.026,0.021,35,23
2017050305,0.002,0.5,0.021,0.024,38,20
2017050306,0.002,0.5,0.019,0.027,53,18
2017050307,0.002,0.5,0.013,0.035,36,18
2017050308,0.003,0.6,0.014,0.037,42,19
2017050309,0.003,0.5,0.027,0.029,37,19
2017050310,0.003,0.5,0.042,0.021,40,20
2017050311,0.003,0.5,0.051,0.022,45,18
2017050312,0.002,0.5,0.062,0.018,43,16
2017050313,0.002,0.4,0.07,0.013,34,13
2017050314,0.002,0.4,0.074,0.011,37,12
2017050315,0.002,0.4,0.077,0.011,37,12
2017050316,0.002,0.4,0.081,0.011,44,11
2017050317,0.002,0.4,0.084,0.012,36,12
2017050318,0.002,0.4,0.082,0.013,40,14
2017050319,0.002,0.4,0.078,0.016,43,14
2017050320,0.003,0.5,0.072,0.018,64,19
2017050321,0.004,0.5,0.064,0.015,85,27
2017050322,0.003,0.5,0.061,0.011,90,31
2017050323,0.003,0.5,0.056,0.009,64,27
2017050324,0.003,0.5,0.039,0.021,66,26
2017050401,0.002,0.6,0.034,0.019,73,29
2017050402,0.002,0.5,0.034,0.016,73,38
2017050403,0.002,0.5,0.034,0.012,71,37
2017050404,0.002,0.5,0.03,0.013,58,36
2017050405,0.002,0.5,0.027,0.015,54,33
2017050406,0.002,0.5,0.015,0.025,54,32
2017050407,0.002,0.6,0.011,0.031,58,30
2017050408,0.003,0.6,0.012,0.034,54,32
2017050409,0.003,0.6,0.022,0.033,66,34
2017050410,0.003,0.6,0.04,0.023,64,31
2017050411,0.003,0.5,0.052,0.014,58,28
2017050412,0.003,0.5,0.062,0.011,50,23
2017050413,0.003,0.5,0.069,0.011,53,22
2017050414,0.003,0.4,0.07,0.01,54,22
2017050415,0.003,0.4,0.068,0.01,52,21
2017050416,0.003,0.4,0.066,0.011,53,22
2017050417,0.003,0.5,0.066,0.013,52,21
2017050418,0.003,0.5,0.065,0.017,57,22
2017050419,0.006,0.6,0.068,0.021,76,31
2017050420,0.007,0.7,0.064,0.026,107,36
2017050421,0.009,0.7,0.061,0.019,92,37
2017050422,0.008,0.6,0.055,0.016,92,40
2017050423,0.006,0.5,0.045,0.016,81,39
2017050424,0.005,0.5,0.043,0.014,73,38
2017050501,0.004,0.5,0.041,0.013,70,34
2017050502,0.004,0.5,0.041,0.013,77,32
2017050503,0.004,0.5,0.037,0.013,78,34
2017050504,0.004,0.5,0.036,0.013,70,41
2017050505,0.004,0.5,0.035,0.013,72,42
2017050506,0.003,0.5,0.024,0.019,68,41
2017050507,0.004,0.6,0.025,0.022,65,38
2017050508,0.004,0.6,0.027,0.023,56,36
2017050509,0.005,0.5,0.04,0.016,54,33
2017050510,0.004,0.5,0.05,0.011,47,27
2017050511,0.004,0.5,0.057,0.01,49,25
2017050512,0.003,0.5,0.059,0.009,37,20
2017050513,0.002,0.4,0.059,0.007,41,16
2017050514,0.002,0.4,0.057,0.008,43,18
2017050515,0.002,0.5,0.065,0.009,50,15
2017050516,0.002,0.5,0.058,0.007,45,17
2017050517,0.002,0.5,0.054,0.007,46,19
2017050518,0.003,0.5,0.053,0.01,66,20
2017050519,0.002,0.5,0.047,0.009,55,23
2017050520,0.002,0.5,0.042,0.009,41,18
2017050521,0.002,0.5,0.044,0.006,27,12
2017050522,0.002,0.5,0.043,0.007,35,13
2017050523,0.002,0.5,0.04,0.007,35,14
2017050524,0.002,0.5,0.038,0.007,36,17
2017050601,0.002,0.5,0.035,0.008,48,19
2017050602,0.002,0.5,0.041,0.008,89,25
2017050603,0.002,0.5,0.045,0.009,321,35
2017050604,0.002,0.4,0.042,0.008,325,40
2017050605,0.002,0.3,0.04,0.007,302,33
2017050606,0.002,0.4,0.028,0.013,261,26
2017050607,0.002,0.4,0.02,0.018,215,27
2017050608,0.002,0.4,0.026,0.015,213,26
2017050609,0.002,0.5,0.027,0.017,227,27
2017050610,0.002,0.4,0.032,0.017,209,27
2017050611,0.002,0.4,0.035,0.017,179,22
2017050612,0.002,0.4,0.042,0.013,158,19
2017050613,0.002,0.4,0.05,0.008,144,17
2017050614,0.002,0.4,0.05,0.007,147,15
2017050615,0.002,0.3,0.054,0.007,157,14
2017050616,0.002,0.3,0.055,0.006,151,14
2017050617,0.002,0.3,0.055,0.007,135,12
2017050618,0.002,0.4,0.054,0.01,118,12
2017050619,0.002,0.4,0.055,0.008,132,14
2017050620,0.002,0.4,0.052,0.007,149,15
2017050621,0.002,0.4,0.047,0.009,160,19
2017050622,0.002,0.4,0.05,0.007,156,17
2017050623,0.002,0.4,0.051,0.007,149,20
2017050624,0.003,0.4,0.048,0.008,142,16
2017050701,0.003,0.5,0.046,0.009,127,14
2017050702,0.002,0.5,0.039,0.01,127,13
2017050703,0.002,0.5,0.036,0.01,122,9
2017050704,0.002,0.5,0.034,0.009,115,15
2017050705,0.002,0.5,0.03,0.01,105,19
2017050706,0.002,0.5,0.03,0.011,100,18
2017050707,0.003,0.5,0.04,0.011,106,16
2017050708,0.003,0.5,0.042,0.011,123,14
2017050709,0.003,0.5,0.052,0.006,148,14
2017050710,0.003,0.5,0.054,0.007,174,15
2017050711,0.004,0.5,0.055,0.008,194,18
2017050712,0.003,0.5,0.057,0.008,200,24
2017050713,0.003,0.5,0.063,0.007,188,25
2017050714,0.003,0.5,0.065,0.007,172,24
2017050715,0.003,0.5,0.066,0.007,167,26
2017050716,0.003,0.5,0.065,0.007,143,23
2017050717,0.003,0.4,0.063,0.007,100,17
2017050718,0.002,0.4,0.06,0.008,89,16
2017050719,0.002,0.4,0.057,0.008,81,14
2017050720,0.002,0.4,0.054,0.01,81,12
2017050721,0.003,0.5,0.056,0.01,110,18
2017050722,0.003,0.5,0.056,0.009,127,22
2017050723,0.003,0.5,0.048,0.015,114,22
2017050724,0.003,0.5,0.038,0.021,110,22
2017050801,0.003,0.5,0.038,0.015,97,27
2017050802,0.003,0.5,0.044,0.011,98,28
2017050803,0.003,0.5,0.039,0.012,99,24
2017050804,0.003,0.6,0.038,0.013,95,24
2017050805,0.003,0.6,0.042,0.012,105,25
2017050806,0.002,0.6,0.031,0.024,111,26
2017050807,0.003,0.7,0.018,0.04,105,27
2017050808,0.003,0.7,0.021,0.041,101,27
2017050809,0.004,0.7,0.034,0.035,110,28
2017050810,0.004,0.7,0.046,0.03,140,28
2017050811,0.005,0.7,0.074,0.011,200,34
2017050812,0.005,0.7,0.079,0.01,257,42
2017050813,0.004,0.6,0.077,0.011,256,45
2017050814,0.004,0.6,0.076,0.013,269,46
2017050815,0.004,0.6,0.072,0.011,282,50
2017050816,0.003,0.6,0.072,0.011,293,50
2017050817,0.004,0.6,0.071,0.011,290,47
2017050818,0.004,0.5,0.07,0.011,283,48
2017050819,0.003,0.5,0.059,0.018,255,42
2017050820,0.003,0.5,0.056,0.018,229,37
2017050821,0.003,0.6,0.045,0.025,231,35
2017050822,0.003,0.6,0.031,0.032,223,39
2017050823,0.003,0.6,0.033,0.029,216,43
2017050824,0.004,0.6,0.029,0.031,208,42
2017050901,0.003,0.6,0.028,0.028,204,38
2017050902,0.003,0.6,0.039,0.016,191,36
2017050903,0.003,0.6,0.038,0.015,188,38
2017050904,0.003,0.5,0.048,0.01,195,38
2017050905,0.004,0.6,0.049,0.01,196,35
2017050906,0.003,0.5,0.046,0.01,168,32
2017050907,0.003,0.6,0.03,0.02,142,25
2017050908,0.002,0.5,0.02,0.022,118,22
2017050909,0.002,0.6,0.014,0.026,95,21
2017050910,0.002,0.6,0.024,0.022,89,20
2017050911,0.003,0.7,0.028,0.021,86,16
2017050912,0.002,0.5,0.042,0.011,73,14
2017050913,0.002,0.5,0.049,0.008,51,10
2017050914,0.002,0.5,0.047,0.011,30,7
2017050915,0.002,0.5,0.046,0.012,21,6
2017050916,0.002,0.5,0.045,0.012,30,8
2017050917,0.002,0.5,0.041,0.014,30,8
2017050918,0.002,0.5,0.035,0.017,25,12
2017050919,0.002,0.5,0.033,0.015,28,11
2017050920,0.002,0.5,0.033,0.014,24,11
2017050921,0.002,0.5,0.032,0.013,18,12
2017050922,0.002,0.5,0.033,0.011,19,10
2017050923,0.002,0.5,0.032,0.011,14,8
2017050924,0.002,0.5,0.033,0.009,19,7
2017051001,0.002,0.5,0.035,0.007,16,7
2017051002,0.002,0.5,0.035,0.006,23,6
2017051003,0.002,0.6,0.03,0.007,16,6
2017051004,0.002,0.6,0.024,0.009,21,13
2017051005,0.003,0.7,0.023,0.009,22,12
2017051006,0.003,0.7,0.022,0.012,19,12
2017051007,0.002,0.5,0.029,0.01,16,9
2017051008,0.002,0.6,0.038,0.009,16,8
2017051009,0.002,0.6,0.035,0.011,16,8
2017051010,0.002,0.6,0.032,0.01,14,6
2017051011,0.002,0.5,0.031,0.01,19,7
2017051012,,0.8,0.026,0.008,14,10
2017051013,0.002,0.3,0.036,0.01,21,8
2017051014,0.002,0.4,0.042,0.009,25,12
2017051015,0.002,0.4,0.05,0.009,34,18
2017051016,0.002,0.4,0.055,0.009,48,22
2017051017,0.002,0.4,0.055,0.008,32,20
2017051018,0.002,0.3,0.055,0.008,40,18
2017051019,0.002,0.3,0.053,0.009,53,17
2017051020,0.002,0.3,0.05,0.01,54,17
2017051021,0.002,0.4,0.035,0.018,53,18
2017051022,0.002,0.4,0.028,0.02,60,22
2017051023,0.003,0.4,0.021,0.023,57,21
2017051024,0.002,0.4,0.022,0.02,55,23
2017051101,0.003,0.5,0.02,0.019,53,22
2017051102,0.003,0.5,0.016,0.022,60,21
2017051103,0.003,0.5,0.025,0.013,59,22
2017051104,0.002,0.5,0.023,0.014,57,23
2017051105,0.002,0.5,0.018,0.016,50,22
2017051106,0.003,0.4,0.009,0.026,50,23
2017051107,0.004,0.6,0.004,0.03,49,23
2017051108,0.003,0.4,0.007,0.031,52,22
2017051109,0.004,0.5,0.009,0.031,52,24
2017051110,0.003,0.6,0.012,0.034,55,24
2017051111,0.003,0.6,0.018,0.038,64,27
2017051112,0.003,0.4,0.042,0.02,64,30
2017051113,0.003,0.4,0.064,0.013,69,34
2017051114,0.002,0.5,0.076,0.01,76,39
2017051115,0.003,0.4,0.081,0.009,72,37
2017051116,0.003,0.4,0.084,0.009,70,33
2017051117,0.003,0.5,0.086,0.009,79,33
2017051118,0.003,0.5,0.084,0.01,80,36
2017051119,0.003,0.4,0.078,0.013,83,31
2017051120,0.003,0.5,0.044,0.033,94,32
2017051121,0.003,0.6,0.031,0.035,90,33
2017051122,0.003,0.5,0.031,0.035,82,32
2017051123,0.002,0.5,0.026,0.038,81,32
2017051124,0.002,0.5,0.021,0.038,69,30
2017051201,0.002,0.6,0.016,0.037,73,30
2017051202,0.003,0.5,0.032,0.021,68,28
2017051203,0.002,0.6,0.024,0.025,62,32
2017051204,0.002,0.5,0.025,0.022,61,33
2017051205,0.002,0.5,0.021,0.022,61,33
2017051206,0.002,0.6,0.019,0.027,56,30
2017051207,0.002,0.6,0.004,0.043,59,28
2017051208,0.003,0.6,0.009,0.046,59,30
2017051209,0.003,0.6,0.011,0.047,60,28
2017051210,0.002,0.5,0.031,0.026,57,25
2017051211,0.002,0.4,0.04,0.015,44,21
2017051212,0.002,0.4,0.051,0.01,39,20
2017051213,0.003,0.4,0.055,0.008,39,14
2017051214,0.002,0.3,0.057,0.007,38,14
2017051215,0.002,0.3,0.05,0.01,38,16
2017051216,0.002,0.3,0.047,0.01,45,17
2017051217,0.002,0.3,0.047,0.011,49,18
2017051218,0.002,0.4,0.044,0.013,38,15
2017051219,0.002,0.4,0.044,0.014,36,15
2017051220,0.003,0.4,0.042,0.016,36,16
2017051221,0.002,0.4,0.024,0.029,42,16
2017051222,0.002,0.4,0.009,0.036,50,17
2017051223,0.002,0.4,0.008,0.032,47,22
2017051224,0.002,0.4,0.006,0.033,53,22
2017051301,0.002,0.4,0.008,0.027,52,22
2017051302,0.002,0.4,0.017,0.018,44,19
2017051303,0.002,0.4,0.019,0.016,42,21
2017051304,0.002,0.4,0.016,0.017,40,22
2017051305,0.002,0.3,0.013,0.019,35,21
2017051306,0.002,0.4,0.009,0.022,36,18
2017051307,0.002,0.4,0.009,0.026,32,18
2017051308,0.003,0.5,0.014,0.033,32,17
2017051309,0.003,0.4,0.033,0.02,33,18
2017051310,0.002,0.3,0.045,0.013,30,17
2017051311,0.002,0.3,0.05,0.01,28,15
2017051312,0.002,0.3,0.058,0.009,38,15
2017051313,0.002,0.4,0.063,0.008,54,18
2017051314,0.002,0.4,0.068,0.012,59,23
2017051315,0.002,0.4,0.072,0.009,76,25
2017051316,0.002,0.4,0.071,0.009,78,25
2017051317,0.002,0.3,0.068,0.009,102,28
2017051318,0.003,0.4,0.069,0.009,116,22
2017051319,0.003,0.4,0.069,0.008,56,20
2017051320,0.002,0.4,0.069,0.008,67,22
2017051321,0.002,0.4,0.065,0.009,66,23
2017051322,0.002,0.4,0.064,0.008,66,23
2017051323,0.002,0.4,0.06,0.008,70,22
2017051324,0.002,0.4,0.057,0.007,65,25
2017051401,0.002,0.4,0.052,0.007,65,23
2017051402,0.002,0.4,0.05,0.007,52,22
2017051403,0.002,0.4,0.049,0.007,54,21
2017051404,0.002,0.4,0.049,0.006,52,22
2017051405,0.002,0.4,0.05,0.006,52,24
2017051406,0.002,0.4,0.051,0.007,58,22
2017051407,0.002,0.4,0.049,0.008,52,22
2017051408,0.003,0.3,0.047,0.008,59,22
2017051409,0.002,0.3,0.049,0.008,54,20
2017051410,0.003,0.3,0.05,0.009,57,17
2017051411,0.003,0.3,0.05,0.009,70,18
2017051412,0.003,0.3,0.049,0.009,65,15
2017051413,0.002,0.2,0.047,0.008,46,10
2017051414,0.002,0.2,0.049,0.007,36,8
2017051415,0.002,0.2,0.052,0.006,46,7
2017051416,0.002,0.2,0.057,0.007,38,6
2017051417,0.002,0.2,0.059,0.007,46,9
2017051418,0.002,0.2,0.057,0.007,49,8
2017051419,0.002,0.2,0.055,0.007,46,8
2017051420,0.002,0.2,0.053,0.009,55,9
2017051421,0.002,0.2,0.049,0.01,54,14
2017051422,0.002,0.3,0.048,0.009,59,10
2017051423,0.002,0.3,0.049,0.008,63,11
2017051424,0.003,0.3,0.052,0.007,54,12
2017051501,0.003,0.3,0.053,0.007,59,10
2017051502,0.003,0.3,0.052,0.007,56,15
2017051503,0.003,0.3,0.052,0.007,54,13
2017051504,0.003,0.4,0.047,0.007,52,12
2017051505,0.003,0.4,0.044,0.009,52,13
2017051506,0.003,0.3,0.043,0.008,53,15
2017051507,0.003,0.3,0.042,0.009,37,12
2017051508,0.003,0.3,0.04,0.009,45,10
2017051509,0.003,0.3,0.039,0.01,50,9
2017051510,0.003,0.3,0.04,0.012,55,10
2017051511,0.003,0.3,0.045,0.01,52,10
